"canonicalName","EdgeBetweenness","frequency","interaction","inverse distance","name","selected","shared interaction","shared name"
"dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-3_vs106","2.25912698","0.76","pp","0.157099238","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-3_vs106","false","pp","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-3_vs106"
"dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-2_vs105","4.48932662","0.66","pp","0.154037953","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-2_vs105","false","pp","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-2_vs105"
"dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-2;dop-3_vs105;vs106","2.25109916","0.81","pp","0.162830301","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-2;dop-3_vs105;vs106","false","pp","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-2;dop-3_vs105;vs106"
"dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-1_vs101","5.28294189","0.66","pp","0.124243161","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-1_vs101","false","pp","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-1_vs101"
"dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-1;dop-3_vs100;vs106","3.8135302","0.68","pp","0.141054381","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-1;dop-3_vs100;vs106","false","pp","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-1;dop-3_vs100;vs106"
"dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-1;dop-2_vs100;vs105","2.96920951","0.56","pp","0.119053914","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-1;dop-2_vs100;vs105","false","pp","dop-1;dop-2;dop-3_vs100;vs105;vs106 (pp) dop-1;dop-2_vs100;vs105"
"del-1;unc-8_ok150;e15lb145 (pp) mec-12_u76","469.70595431","0.45","pp","0.208569895","del-1;unc-8_ok150;e15lb145 (pp) mec-12_u76","false","pp","del-1;unc-8_ok150;e15lb145 (pp) mec-12_u76"
"del-1;unc-8_ok150;e15lb145 (pp) gpb-2_sa603","475.80753753","0.43","pp","0.16191516","del-1;unc-8_ok150;e15lb145 (pp) gpb-2_sa603","false","pp","del-1;unc-8_ok150;e15lb145 (pp) gpb-2_sa603"
"del-1;unc-8_ok150;e15lb145 (pp) egl-7_n575","15.86778034","0.49","pp","0.214023803","del-1;unc-8_ok150;e15lb145 (pp) egl-7_n575","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-7_n575"
"del-1;unc-8_ok150;e15lb145 (pp) egl-5_n486","30.20822259","0.41","pp","0.144665984","del-1;unc-8_ok150;e15lb145 (pp) egl-5_n486","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-5_n486"
"del-1;unc-8_ok150;e15lb145 (pp) egl-49_n1107","56.60079867","0.45","pp","0.146456912","del-1;unc-8_ok150;e15lb145 (pp) egl-49_n1107","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-49_n1107"
"del-1;unc-8_ok150;e15lb145 (pp) egl-47_n1081","34.33771287","0.5","pp","0.159305617","del-1;unc-8_ok150;e15lb145 (pp) egl-47_n1081","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-47_n1081"
"del-1;unc-8_ok150;e15lb145 (pp) egl-46_n1127","15.64003679","0.52","pp","0.169663518","del-1;unc-8_ok150;e15lb145 (pp) egl-46_n1127","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-46_n1127"
"del-1;unc-8_ok150;e15lb145 (pp) egl-43_n1079","25.19116309","0.52","pp","0.163594481","del-1;unc-8_ok150;e15lb145 (pp) egl-43_n1079","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-43_n1079"
"del-1;unc-8_ok150;e15lb145 (pp) egl-42_n995","15.86778034","0.5","pp","0.127760223","del-1;unc-8_ok150;e15lb145 (pp) egl-42_n995","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-42_n995"
"del-1;unc-8_ok150;e15lb145 (pp) egl-40_n606","47.98606627","0.42","pp","0.119585409","del-1;unc-8_ok150;e15lb145 (pp) egl-40_n606","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-40_n606"
"del-1;unc-8_ok150;e15lb145 (pp) egl-37_n742","18.13206743","0.47","pp","0.159931247","del-1;unc-8_ok150;e15lb145 (pp) egl-37_n742","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-37_n742"
"del-1;unc-8_ok150;e15lb145 (pp) egl-33_n151","16.37727335","0.43","pp","0.135092412","del-1;unc-8_ok150;e15lb145 (pp) egl-33_n151","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-33_n151"
"del-1;unc-8_ok150;e15lb145 (pp) egl-32_n155","16.79519124","0.42","pp","0.135297298","del-1;unc-8_ok150;e15lb145 (pp) egl-32_n155","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-32_n155"
"del-1;unc-8_ok150;e15lb145 (pp) egl-28_n570","29.09776006","0.47","pp","0.145271107","del-1;unc-8_ok150;e15lb145 (pp) egl-28_n570","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-28_n570"
"del-1;unc-8_ok150;e15lb145 (pp) egl-24_n572","16.63780182","0.52","pp","0.151985427","del-1;unc-8_ok150;e15lb145 (pp) egl-24_n572","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-24_n572"
"del-1;unc-8_ok150;e15lb145 (pp) egl-20_mu39","24.06772313","0.45","pp","0.161424312","del-1;unc-8_ok150;e15lb145 (pp) egl-20_mu39","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-20_mu39"
"del-1;unc-8_ok150;e15lb145 (pp) egl-1_n487","16.79065879","0.56","pp","0.161931955","del-1;unc-8_ok150;e15lb145 (pp) egl-1_n487","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-1_n487"
"del-1;unc-8_ok150;e15lb145 (pp) egl-19_n2368","29.3057857","0.44","pp","0.105803985","del-1;unc-8_ok150;e15lb145 (pp) egl-19_n2368","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-19_n2368"
"del-1;unc-8_ok150;e15lb145 (pp) egl-18_ok290","15.71929954","0.63","pp","0.152605813","del-1;unc-8_ok150;e15lb145 (pp) egl-18_ok290","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-18_ok290"
"del-1;unc-8_ok150;e15lb145 (pp) egl-17_e1313","16.56697591","0.53","pp","0.172973244","del-1;unc-8_ok150;e15lb145 (pp) egl-17_e1313","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-17_e1313"
"del-1;unc-8_ok150;e15lb145 (pp) egl-15_n484","18.00471717","0.46","pp","0.16361751","del-1;unc-8_ok150;e15lb145 (pp) egl-15_n484","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-15_n484"
"del-1;unc-8_ok150;e15lb145 (pp) egl-14_n549","45.11127937","0.66","pp","0.192378277","del-1;unc-8_ok150;e15lb145 (pp) egl-14_n549","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-14_n549"
"del-1;unc-8_ok150;e15lb145 (pp) egl-13_n483","16.09641729","0.52","pp","0.186322524","del-1;unc-8_ok150;e15lb145 (pp) egl-13_n483","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-13_n483"
"del-1;unc-8_ok150;e15lb145 (pp) egl-12_n602","24.86268597","0.52","pp","0.11049401","del-1;unc-8_ok150;e15lb145 (pp) egl-12_n602","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-12_n602"
"del-1;unc-8_ok150;e15lb145 (pp) egl-10_md176","9.6812137","0.65","pp","0.180132873","del-1;unc-8_ok150;e15lb145 (pp) egl-10_md176","false","pp","del-1;unc-8_ok150;e15lb145 (pp) egl-10_md176"
"del-1;unc-8_ok150;e15lb145 (pp) dpy-20_e1282","31.15622825","0.53","pp","0.138949127","del-1;unc-8_ok150;e15lb145 (pp) dpy-20_e1282","false","pp","del-1;unc-8_ok150;e15lb145 (pp) dpy-20_e1282"
"del-1;unc-8_ok150;e15lb145 (pp) dop-4_tm1392","19.74734065","0.45","pp","0.13893025","del-1;unc-8_ok150;e15lb145 (pp) dop-4_tm1392","false","pp","del-1;unc-8_ok150;e15lb145 (pp) dop-4_tm1392"
"del-1;unc-8_ok150;e15lb145 (pp) dop-2_vs105","22.92644614","0.45","pp","0.134623899","del-1;unc-8_ok150;e15lb145 (pp) dop-2_vs105","false","pp","del-1;unc-8_ok150;e15lb145 (pp) dop-2_vs105"
"del-1;unc-8_ok150;e15lb145 (pp) dop-2;dop-3_vs105;vs106","32.97570475","0.43","pp","0.115480374","del-1;unc-8_ok150;e15lb145 (pp) dop-2;dop-3_vs105;vs106","false","pp","del-1;unc-8_ok150;e15lb145 (pp) dop-2;dop-3_vs105;vs106"
"del-1;unc-8_ok150;e15lb145 (pp) dop-1_vs101","26.62488372","0.46","pp","0.124619489","del-1;unc-8_ok150;e15lb145 (pp) dop-1_vs101","false","pp","del-1;unc-8_ok150;e15lb145 (pp) dop-1_vs101"
"del-1;unc-8_ok150;e15lb145 (pp) dop-1;dop-3_vs100;vs106","16.81307752","0.45","pp","0.149233905","del-1;unc-8_ok150;e15lb145 (pp) dop-1;dop-3_vs100;vs106","false","pp","del-1;unc-8_ok150;e15lb145 (pp) dop-1;dop-3_vs100;vs106"
"del-1;unc-8_ok150;e15lb145 (pp) dop-1;dop-2_vs100;vs105","15.36266554","0.54","pp","0.147749436","del-1;unc-8_ok150;e15lb145 (pp) dop-1;dop-2_vs100;vs105","false","pp","del-1;unc-8_ok150;e15lb145 (pp) dop-1;dop-2_vs100;vs105"
"del-1;unc-8_ok150;e15lb145 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","27.44571643","0.42","pp","0.12242452","del-1;unc-8_ok150;e15lb145 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","false","pp","del-1;unc-8_ok150;e15lb145 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106"
"acr-7_tm863 (pp) egl-7_n575","3.37436503","0.71","pp","0.208823202","acr-7_tm863 (pp) egl-7_n575","false","pp","acr-7_tm863 (pp) egl-7_n575"
"acr-7_tm863 (pp) egl-6_n592","149.46787987","0.51","pp","0.157618975","acr-7_tm863 (pp) egl-6_n592","false","pp","acr-7_tm863 (pp) egl-6_n592"
"acr-7_tm863 (pp) egl-5_n486","6.90247031","0.48","pp","0.1318641","acr-7_tm863 (pp) egl-5_n486","false","pp","acr-7_tm863 (pp) egl-5_n486"
"acr-7_tm863 (pp) egl-49_n1107","103.38039464","0.72","pp","0.163710592","acr-7_tm863 (pp) egl-49_n1107","false","pp","acr-7_tm863 (pp) egl-49_n1107"
"acr-7_tm863 (pp) egl-47_n1081","22.67401183","0.7","pp","0.172123023","acr-7_tm863 (pp) egl-47_n1081","false","pp","acr-7_tm863 (pp) egl-47_n1081"
"acr-7_tm863 (pp) egl-46_n1127","4.85545482","0.58","pp","0.138396956","acr-7_tm863 (pp) egl-46_n1127","false","pp","acr-7_tm863 (pp) egl-46_n1127"
"acr-7_tm863 (pp) egl-44_n1080","8.69211253","0.47","pp","0.128504691","acr-7_tm863 (pp) egl-44_n1080","false","pp","acr-7_tm863 (pp) egl-44_n1080"
"acr-7_tm863 (pp) egl-43_n1079","10.09523542","0.56","pp","0.159015997","acr-7_tm863 (pp) egl-43_n1079","false","pp","acr-7_tm863 (pp) egl-43_n1079"
"acr-7_tm863 (pp) egl-42_n995","3.37436503","0.64","pp","0.122967428","acr-7_tm863 (pp) egl-42_n995","false","pp","acr-7_tm863 (pp) egl-42_n995"
"acr-7_tm863 (pp) egl-40_n606","6.40891397","0.61","pp","0.124886057","acr-7_tm863 (pp) egl-40_n606","false","pp","acr-7_tm863 (pp) egl-40_n606"
"acr-7_tm863 (pp) egl-37_n742","5.11832175","0.51","pp","0.152601784","acr-7_tm863 (pp) egl-37_n742","false","pp","acr-7_tm863 (pp) egl-37_n742"
"acr-7_tm863 (pp) egl-36_n728","14.77534557","0.41","pp","0.165097864","acr-7_tm863 (pp) egl-36_n728","false","pp","acr-7_tm863 (pp) egl-36_n728"
"acr-7_tm863 (pp) egl-33_n151","3.19909125","0.66","pp","0.145880056","acr-7_tm863 (pp) egl-33_n151","false","pp","acr-7_tm863 (pp) egl-33_n151"
"acr-7_tm863 (pp) egl-32_n155","3.61787414","0.59","pp","0.13444401","acr-7_tm863 (pp) egl-32_n155","false","pp","acr-7_tm863 (pp) egl-32_n155"
"acr-7_tm863 (pp) egl-2_n693","9.6640246","0.42","pp","0.131890371","acr-7_tm863 (pp) egl-2_n693","false","pp","acr-7_tm863 (pp) egl-2_n693"
"acr-7_tm863 (pp) egl-28_n570","6.53775859","0.45","pp","0.111933452","acr-7_tm863 (pp) egl-28_n570","false","pp","acr-7_tm863 (pp) egl-28_n570"
"acr-7_tm863 (pp) egl-24_n572","3.44481462","0.61","pp","0.148522225","acr-7_tm863 (pp) egl-24_n572","false","pp","acr-7_tm863 (pp) egl-24_n572"
"acr-7_tm863 (pp) egl-20_mu39","7.88011331","0.5","pp","0.123678979","acr-7_tm863 (pp) egl-20_mu39","false","pp","acr-7_tm863 (pp) egl-20_mu39"
"acr-7_tm863 (pp) egl-1_n487","2.65554013","0.7","pp","0.152815231","acr-7_tm863 (pp) egl-1_n487","false","pp","acr-7_tm863 (pp) egl-1_n487"
"acr-7_tm863 (pp) egl-19_n2368","7.54192528","0.49","pp","0.087209539","acr-7_tm863 (pp) egl-19_n2368","false","pp","acr-7_tm863 (pp) egl-19_n2368"
"acr-7_tm863 (pp) egl-18_ok290","3.44152315","0.64","pp","0.15198835","acr-7_tm863 (pp) egl-18_ok290","false","pp","acr-7_tm863 (pp) egl-18_ok290"
"acr-7_tm863 (pp) egl-17_e1313","3.23726207","0.65","pp","0.150409674","acr-7_tm863 (pp) egl-17_e1313","false","pp","acr-7_tm863 (pp) egl-17_e1313"
"acr-7_tm863 (pp) egl-15_n484","2.17845651","0.75","pp","0.184803206","acr-7_tm863 (pp) egl-15_n484","false","pp","acr-7_tm863 (pp) egl-15_n484"
"acr-7_tm863 (pp) egl-14_n549","71.03879305","0.5","pp","0.145914838","acr-7_tm863 (pp) egl-14_n549","false","pp","acr-7_tm863 (pp) egl-14_n549"
"acr-7_tm863 (pp) egl-13_n483","3.44895541","0.56","pp","0.148545558","acr-7_tm863 (pp) egl-13_n483","false","pp","acr-7_tm863 (pp) egl-13_n483"
"acr-7_tm863 (pp) egl-12_n602","3.80817067","0.59","pp","0.118936037","acr-7_tm863 (pp) egl-12_n602","false","pp","acr-7_tm863 (pp) egl-12_n602"
"acr-7_tm863 (pp) egl-10_md176","29.09715211","0.52","pp","0.140120185","acr-7_tm863 (pp) egl-10_md176","false","pp","acr-7_tm863 (pp) egl-10_md176"
"acr-7_tm863 (pp) dpy-20_e1282","5.41666277","0.71","pp","0.123862911","acr-7_tm863 (pp) dpy-20_e1282","false","pp","acr-7_tm863 (pp) dpy-20_e1282"
"acr-7_tm863 (pp) dop-4_tm1392","2.09529212","0.72","pp","0.151100632","acr-7_tm863 (pp) dop-4_tm1392","false","pp","acr-7_tm863 (pp) dop-4_tm1392"
"acr-7_tm863 (pp) dop-3_vs106","4.43834772","0.53","pp","0.107441589","acr-7_tm863 (pp) dop-3_vs106","false","pp","acr-7_tm863 (pp) dop-3_vs106"
"acr-7_tm863 (pp) dop-2_vs105","5.98482289","0.51","pp","0.113700684","acr-7_tm863 (pp) dop-2_vs105","false","pp","acr-7_tm863 (pp) dop-2_vs105"
"acr-7_tm863 (pp) dop-2;dop-3_vs105;vs106","4.2993885","0.56","pp","0.10542975","acr-7_tm863 (pp) dop-2;dop-3_vs105;vs106","false","pp","acr-7_tm863 (pp) dop-2;dop-3_vs105;vs106"
"acr-7_tm863 (pp) dop-1_vs101","6.68413581","0.53","pp","0.104548659","acr-7_tm863 (pp) dop-1_vs101","false","pp","acr-7_tm863 (pp) dop-1_vs101"
"acr-7_tm863 (pp) dop-1;dop-3_vs100;vs106","4.6549394","0.54","pp","0.122582335","acr-7_tm863 (pp) dop-1;dop-3_vs100;vs106","false","pp","acr-7_tm863 (pp) dop-1;dop-3_vs100;vs106"
"acr-7_tm863 (pp) dop-1;dop-2_vs100;vs105","3.77772937","0.57","pp","0.121581094","acr-7_tm863 (pp) dop-1;dop-2_vs100;vs105","false","pp","acr-7_tm863 (pp) dop-1;dop-2_vs100;vs105"
"acr-7_tm863 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","3.99298493","0.56","pp","0.106910984","acr-7_tm863 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","false","pp","acr-7_tm863 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106"
"acr-7_tm863 (pp) dnc-1_or404","4.49249496","0.54","pp","0.085101269","acr-7_tm863 (pp) dnc-1_or404","false","pp","acr-7_tm863 (pp) dnc-1_or404"
"acr-7_tm863 (pp) del-4_ok1014","8.46345525","0.44","pp","0.109808353","acr-7_tm863 (pp) del-4_ok1014","false","pp","acr-7_tm863 (pp) del-4_ok1014"
"acr-7_tm863 (pp) del-1_ok150","5.21069114","0.56","pp","0.132116185","acr-7_tm863 (pp) del-1_ok150","false","pp","acr-7_tm863 (pp) del-1_ok150"
"acr-7_tm863 (pp) del-1;unc-8_ok150;e15lb145","19.43476769","0.53","pp","0.143976253","acr-7_tm863 (pp) del-1;unc-8_ok150;e15lb145","false","pp","acr-7_tm863 (pp) del-1;unc-8_ok150;e15lb145"
"acr-7_tm863 (pp) dat-1_ok157","4.72418546","0.57","pp","0.145289255","acr-7_tm863 (pp) dat-1_ok157","false","pp","acr-7_tm863 (pp) dat-1_ok157"
"acr-7_tm863 (pp) daf-7_m62","8.5521696","0.48","pp","0.125057949","acr-7_tm863 (pp) daf-7_m62","false","pp","acr-7_tm863 (pp) daf-7_m62"
"acr-7_tm863 (pp) daf-3_e1376","4.54879192","0.51","pp","0.134168963","acr-7_tm863 (pp) daf-3_e1376","false","pp","acr-7_tm863 (pp) daf-3_e1376"
"acr-7_tm863 (pp) cat-4_e1141","7.10578554","0.43","pp","0.103476817","acr-7_tm863 (pp) cat-4_e1141","false","pp","acr-7_tm863 (pp) cat-4_e1141"
"acr-7_tm863 (pp) cat-2_e1112","3.35520137","0.61","pp","0.125298454","acr-7_tm863 (pp) cat-2_e1112","false","pp","acr-7_tm863 (pp) cat-2_e1112"
"acr-7_tm863 (pp) bas-1_ad446","5.0910151","0.53","pp","0.077943385","acr-7_tm863 (pp) bas-1_ad446","false","pp","acr-7_tm863 (pp) bas-1_ad446"
"acr-7_tm863 (pp) asic-2_ok289","7.63325896","0.5","pp","0.115193507","acr-7_tm863 (pp) asic-2_ok289","false","pp","acr-7_tm863 (pp) asic-2_ok289"
"acr-7_tm863 (pp) acr-9_ok933","9.26421851","0.42","pp","0.092148473","acr-7_tm863 (pp) acr-9_ok933","false","pp","acr-7_tm863 (pp) acr-9_ok933"
"acr-23_ok2804 (pp) egl-7_n575","3.27678155","0.75","pp","0.225272853","acr-23_ok2804 (pp) egl-7_n575","false","pp","acr-23_ok2804 (pp) egl-7_n575"
"acr-23_ok2804 (pp) egl-6_n592","143.84090003","0.41","pp","0.152161459","acr-23_ok2804 (pp) egl-6_n592","false","pp","acr-23_ok2804 (pp) egl-6_n592"
"acr-23_ok2804 (pp) egl-5_n486","6.49296015","0.56","pp","0.142480043","acr-23_ok2804 (pp) egl-5_n486","false","pp","acr-23_ok2804 (pp) egl-5_n486"
"acr-23_ok2804 (pp) egl-49_n1107","89.83172335","0.67","pp","0.181913343","acr-23_ok2804 (pp) egl-49_n1107","false","pp","acr-23_ok2804 (pp) egl-49_n1107"
"acr-23_ok2804 (pp) egl-47_n1081","21.01001418","0.58","pp","0.145135376","acr-23_ok2804 (pp) egl-47_n1081","false","pp","acr-23_ok2804 (pp) egl-47_n1081"
"acr-23_ok2804 (pp) egl-46_n1127","4.3567515","0.58","pp","0.142736968","acr-23_ok2804 (pp) egl-46_n1127","false","pp","acr-23_ok2804 (pp) egl-46_n1127"
"acr-23_ok2804 (pp) egl-44_n1080","8.72919042","0.51","pp","0.124581628","acr-23_ok2804 (pp) egl-44_n1080","false","pp","acr-23_ok2804 (pp) egl-44_n1080"
"acr-23_ok2804 (pp) egl-43_n1079","8.01994585","0.54","pp","0.158240417","acr-23_ok2804 (pp) egl-43_n1079","false","pp","acr-23_ok2804 (pp) egl-43_n1079"
"acr-23_ok2804 (pp) egl-42_n995","3.27678155","0.67","pp","0.132544694","acr-23_ok2804 (pp) egl-42_n995","false","pp","acr-23_ok2804 (pp) egl-42_n995"
"acr-23_ok2804 (pp) egl-40_n606","7.29281704","0.59","pp","0.136019746","acr-23_ok2804 (pp) egl-40_n606","false","pp","acr-23_ok2804 (pp) egl-40_n606"
"acr-23_ok2804 (pp) egl-37_n742","4.7261098","0.55","pp","0.149126265","acr-23_ok2804 (pp) egl-37_n742","false","pp","acr-23_ok2804 (pp) egl-37_n742"
"acr-23_ok2804 (pp) egl-33_n151","3.276301","0.73","pp","0.144989787","acr-23_ok2804 (pp) egl-33_n151","false","pp","acr-23_ok2804 (pp) egl-33_n151"
"acr-23_ok2804 (pp) egl-32_n155","3.6565228","0.66","pp","0.148690189","acr-23_ok2804 (pp) egl-32_n155","false","pp","acr-23_ok2804 (pp) egl-32_n155"
"acr-23_ok2804 (pp) egl-2_n693","10.13367716","0.41","pp","0.120079937","acr-23_ok2804 (pp) egl-2_n693","false","pp","acr-23_ok2804 (pp) egl-2_n693"
"acr-23_ok2804 (pp) egl-27_ok151","56.52127857","0.43","pp","0.107973834","acr-23_ok2804 (pp) egl-27_ok151","false","pp","acr-23_ok2804 (pp) egl-27_ok151"
"acr-23_ok2804 (pp) egl-24_n572","3.39347338","0.66","pp","0.152402237","acr-23_ok2804 (pp) egl-24_n572","false","pp","acr-23_ok2804 (pp) egl-24_n572"
"acr-23_ok2804 (pp) egl-20_mu39","7.55358128","0.55","pp","0.134644008","acr-23_ok2804 (pp) egl-20_mu39","false","pp","acr-23_ok2804 (pp) egl-20_mu39"
"acr-23_ok2804 (pp) egl-1_n487","2.38061129","0.74","pp","0.164869744","acr-23_ok2804 (pp) egl-1_n487","false","pp","acr-23_ok2804 (pp) egl-1_n487"
"acr-23_ok2804 (pp) egl-19_n2368","7.01576897","0.52","pp","0.099417355","acr-23_ok2804 (pp) egl-19_n2368","false","pp","acr-23_ok2804 (pp) egl-19_n2368"
"acr-23_ok2804 (pp) egl-18_ok290","3.33522247","0.64","pp","0.151363263","acr-23_ok2804 (pp) egl-18_ok290","false","pp","acr-23_ok2804 (pp) egl-18_ok290"
"acr-23_ok2804 (pp) egl-17_e1313","3.32175554","0.7","pp","0.16250062","acr-23_ok2804 (pp) egl-17_e1313","false","pp","acr-23_ok2804 (pp) egl-17_e1313"
"acr-23_ok2804 (pp) egl-15_n484","2.31636831","0.71","pp","0.164637436","acr-23_ok2804 (pp) egl-15_n484","false","pp","acr-23_ok2804 (pp) egl-15_n484"
"acr-23_ok2804 (pp) egl-14_n549","62.84619069","0.47","pp","0.146364252","acr-23_ok2804 (pp) egl-14_n549","false","pp","acr-23_ok2804 (pp) egl-14_n549"
"acr-23_ok2804 (pp) egl-13_n483","3.38735343","0.61","pp","0.164883928","acr-23_ok2804 (pp) egl-13_n483","false","pp","acr-23_ok2804 (pp) egl-13_n483"
"acr-23_ok2804 (pp) egl-12_n602","3.29063583","0.58","pp","0.109887197","acr-23_ok2804 (pp) egl-12_n602","false","pp","acr-23_ok2804 (pp) egl-12_n602"
"acr-23_ok2804 (pp) egl-10_md176","25.76918846","0.5","pp","0.132363441","acr-23_ok2804 (pp) egl-10_md176","false","pp","acr-23_ok2804 (pp) egl-10_md176"
"acr-23_ok2804 (pp) dpy-20_e1282","6.40679169","0.62","pp","0.110491994","acr-23_ok2804 (pp) dpy-20_e1282","false","pp","acr-23_ok2804 (pp) dpy-20_e1282"
"acr-23_ok2804 (pp) dop-4_tm1392","2.51149374","0.69","pp","0.158273782","acr-23_ok2804 (pp) dop-4_tm1392","false","pp","acr-23_ok2804 (pp) dop-4_tm1392"
"acr-23_ok2804 (pp) dop-3_vs106","4.38177422","0.58","pp","0.123610805","acr-23_ok2804 (pp) dop-3_vs106","false","pp","acr-23_ok2804 (pp) dop-3_vs106"
"acr-23_ok2804 (pp) dop-2_vs105","5.69439357","0.59","pp","0.127858604","acr-23_ok2804 (pp) dop-2_vs105","false","pp","acr-23_ok2804 (pp) dop-2_vs105"
"acr-23_ok2804 (pp) dop-2;dop-3_vs105;vs106","4.32790442","0.59","pp","0.12843424","acr-23_ok2804 (pp) dop-2;dop-3_vs105;vs106","false","pp","acr-23_ok2804 (pp) dop-2;dop-3_vs105;vs106"
"acr-23_ok2804 (pp) dop-1_vs101","6.58185349","0.55","pp","0.106527004","acr-23_ok2804 (pp) dop-1_vs101","false","pp","acr-23_ok2804 (pp) dop-1_vs101"
"acr-23_ok2804 (pp) dop-1;dop-3_vs100;vs106","4.4728905","0.59","pp","0.128860962","acr-23_ok2804 (pp) dop-1;dop-3_vs100;vs106","false","pp","acr-23_ok2804 (pp) dop-1;dop-3_vs100;vs106"
"acr-23_ok2804 (pp) dop-1;dop-2_vs100;vs105","3.48416601","0.63","pp","0.13664284","acr-23_ok2804 (pp) dop-1;dop-2_vs100;vs105","false","pp","acr-23_ok2804 (pp) dop-1;dop-2_vs100;vs105"
"acr-23_ok2804 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","4.05590638","0.62","pp","0.125133755","acr-23_ok2804 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","false","pp","acr-23_ok2804 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106"
"acr-23_ok2804 (pp) dnc-1_or404","4.51728674","0.63","pp","0.090167582","acr-23_ok2804 (pp) dnc-1_or404","false","pp","acr-23_ok2804 (pp) dnc-1_or404"
"acr-23_ok2804 (pp) del-4_ok1014","8.924286","0.44","pp","0.11276244","acr-23_ok2804 (pp) del-4_ok1014","false","pp","acr-23_ok2804 (pp) del-4_ok1014"
"acr-23_ok2804 (pp) del-1_ok150","5.19989249","0.56","pp","0.146883791","acr-23_ok2804 (pp) del-1_ok150","false","pp","acr-23_ok2804 (pp) del-1_ok150"
"acr-23_ok2804 (pp) del-1;unc-8_ok150;e15lb145","16.43463284","0.48","pp","0.144426664","acr-23_ok2804 (pp) del-1;unc-8_ok150;e15lb145","false","pp","acr-23_ok2804 (pp) del-1;unc-8_ok150;e15lb145"
"acr-23_ok2804 (pp) dat-1_ok157","5.17189037","0.58","pp","0.144460981","acr-23_ok2804 (pp) dat-1_ok157","false","pp","acr-23_ok2804 (pp) dat-1_ok157"
"acr-23_ok2804 (pp) daf-7_m62","7.6833035","0.53","pp","0.132180317","acr-23_ok2804 (pp) daf-7_m62","false","pp","acr-23_ok2804 (pp) daf-7_m62"
"acr-23_ok2804 (pp) daf-3_e1376","4.6997043","0.54","pp","0.136817053","acr-23_ok2804 (pp) daf-3_e1376","false","pp","acr-23_ok2804 (pp) daf-3_e1376"
"acr-23_ok2804 (pp) cat-4_e1141","6.60500347","0.49","pp","0.113502307","acr-23_ok2804 (pp) cat-4_e1141","false","pp","acr-23_ok2804 (pp) cat-4_e1141"
"acr-23_ok2804 (pp) cat-2_e1112","3.38284215","0.67","pp","0.166746001","acr-23_ok2804 (pp) cat-2_e1112","false","pp","acr-23_ok2804 (pp) cat-2_e1112"
